cast_member_list,vote_average,movie_count
Mariane Plasteig,7.6,1
Marianna Hill,7.4,1
Marianna Palka,6.1,1
Marianne Denicourt,6.0,1
Marianne Hagan,5.0,1
Marianne Jean-Baptiste,6.0,1
Marianne Koch,7.6,1
Maribel Verdú,7.449999999999999,2
Maricel Álvarez,7.0,1
Marie Bunel,7.5,1
Marie Drion,6.5,1
Marie Féret,6.2,1
Marie Gillain,6.6,1
Marie-Anne Chazel,6.449999999999999,2
Marie-Josée Croze,6.633333333333333,3
Mariel Hemingway,3.3,1
Marieve Herington,5.3,1
Marika Dominczyk,5.7,1
Marilyn Burns,6.25,2
Marilyn Eastman,7.5,1
Marilyn Joi,6.4,1
Marilyn Lightstone,8.2,1
Marilyn Manson,5.9,1
Marilyn Monroe,7.166666666666667,3
Marilyn Norry,5.7,1
Marin Ireland,5.8,1
Marina Foïs,7.9,1
Marina Golbahari,6.3,1
Mario,7.1,2
Mario Casas,5.6,1
Mario Cimarro,5.8,1
Mario Machado,4.2,1
Mario Van Peebles,5.04,5
Mario Yedidia,4.7,1
Marion Bailey,6.3,1
Marion Cotillard,6.4,8
Marion Darlington,6.9,1
Marion Lambert,6.1,1
Marion O'Dwyer,6.5,1
Marisa Berenson,7.7,1
Marisa Coughlan,5.55,2
Marisa Pavan,5.4,1
Marisa Tomei,6.138888888888889,18
Marissa Skell,5.0,1
Marit Pia Jacobsen,7.0,1
Mariya Poroshina,6.3,1
Marián Labuda,7.0,1
Mark Adams,0.0,1
Mark Addy,5.220000000000001,5
Mark Blankfield,4.6,1
Mark Blum,6.3,1
Mark Boone Junior,7.0,3
Mark Brady,5.6,1
Mark Bringelson,5.4,1
Mark Caso,5.1,1
Mark Caven,0.0,1
Mark Dacascos,5.733333333333333,3
Mark DeCarlo,5.6,1
Mark Duplass,6.15,4
Mark Dymond,4.8,1
Mark Feuerstein,5.8,2
Mark Fredrichs,5.9,1
Mark Hamill,8.066666666666666,3
Mark Harelik,6.7,1
Mark Harmon,6.0,1
Mark Herlehy,6.3,1
Mark Herrier,6.1,1
Mark Holton,3.8,1
Mark Houghton,4.7,1
Mark James,6.4,1
Mark Killeen,5.7,1
Mark L. Young,4.4,1
Mark Lester,7.0,1
Mark Margolis,7.066666666666666,3
Mark McKinney,5.0,1
Mark Mitchinson,6.0,1
Mark Moses,7.3500000000000005,2
Mark Patton,5.7,1
Mark Pellegrino,4.6,1
Mark Polish,7.0,1
Mark Rector,6.8,1
Mark Rendall,6.4,1
Mark Rolston,6.8,3
Mark Ruffalo,6.7681818181818185,22
Mark Rydell,6.4,1
Mark Rylance,6.233333333333333,3
Mark Saul,6.8,1
Mark Simich,7.2,1
Mark Strano,6.4,1
Mark Strong,6.516666666666667,12
Mark Thompson,4.6,1
Mark Valley,7.9,1
Mark Wahlberg,6.267741935483872,31
Mark Walton,6.3,1
Mark Webber,5.475,4
Mark Wingett,5.4,1
Mark-Paul Gosselaar,5.6,1
Markéta Irglová,7.3,1
Marla Schaffel,6.0,1
Marla Sokoloff,5.1,2
Marlee Matlin,5.8,1
Marlene Dietrich,7.6,1
Marlene Forte,5.7,1
Marlene Katz,6.2,1
Marley Shelton,5.16,5
Marlon Brando,7.05,8
Marlon Wayans,5.733333333333333,9
Marny Eng,5.8,1
Marques Houston,4.8,1
Mars Callahan,6.5,1
Marsha Dietlein,5.9,1
Marsha Thomason,5.15,2
Marshall Allman,5.8,1
Marshall Bell,6.9,1
Marshall Chapman,5.9,1
Marshall Napier,6.1,1
Marshall R. Teague,6.3,1
Marta Etura ,7.0,1
Martha Carbonell,7.1,1
Martha Higareda,5.4,2
Martijn Lakemeier,6.8,1
Martin Balsam,7.5,4
Martin Compston,5.8,1
Martin Copping,3.5,1
Martin Donovan,6.0,4
Martin Freeman,6.7,7
Martin Henderson,5.966666666666666,3
Martin Huba,7.0,1
Martin Kemp,5.5,1
Martin Klebba,4.6,2
Martin Kove,6.9,1
Martin Landau,6.181818181818182,11
Martin Lawrence,5.633333333333334,15
Martin Luther,7.1,1
Martin Neufeld,4.5,1
Martin Priest,7.0,1
Martin Rapold,5.9,1
Martin Semmelrogge,7.9,1
Martin Sharpe,6.1,1
Martin Sheen,6.584615384615384,13
Martin Short,6.05,2
Martin Starr,6.25,2
Martina Gedeck,7.5,2
Martine Demaret,4.8,1
Martine Ferrière,6.7,1
Marton Csokas,6.34,5
Marty Feldman,7.2,2
Marvin Chatinover,6.2,1
Mary Alice,6.4,1
Mary Astor,8.4,1
Mary Badham,8.0,1
Mary Beth Hurt,5.800000000000001,2
Mary Birdsong,5.6,1
Mary Crosby,5.7,1
Mary Doran,5.0,1
Mary Elizabeth Mastrantonio,7.08,5
Mary Elizabeth Winstead,6.0375,8
Mary Gibbs,7.5,1
Mary Gregory,7.0,1
Mary Gross,5.6,1
Mary J. Blige,6.0,1
Mary Kate Wiles,0.0,1
Mary Kay Bergman,7.1,1
Mary Kay Place,6.18,5
Mary Lynn Rajskub,6.9,1
Mary Makhatho,6.9,1
Mary McCormack,5.875,8
Mary McDonnell,7.15,2
Mary Moulds,7.2,1
Mary Philips,6.2,1
Mary Steenburgen,6.3999999999999995,12
Mary Stein,5.2,1
Mary Stockley,6.1,1
Mary Testa,0.0,1
Mary Tsoni,6.9,1
Mary Tyler Moore,6.85,2
Mary Vivian Pearce,6.2,1
Mary Walsh,5.6,1
Mary Woronov,5.8999999999999995,3
Mary-Kate Olsen,5.8999999999999995,3
Mary-Louise Parker,6.357142857142857,7
Maryam d'Abo,6.2,1
Maryann Urbano,6.4,1
Maryiam Palvin Almani,6.6,1
Marylouise Burke,6.9,1
María Alché,6.8,1
María Conchita Alonso,6.15,2
María Mercedes Villagra,7.4,1
María Valverde,5.0,1
Marília Pêra,7.6,1
Masahiko Nishimura,8.2,1
Masam Holden,6.8,1
Masane Tsukayama,6.4,1
Masasa Moyo,6.6,1
Masato Hagiwara,7.4,1
Masato Tanno,7.2,1
Masaya Kato,6.8,1
Masayuki Yui,7.5,1
Mason Cook,4.4,1
Mason Gamble,7.5,1
Master Ali Haji,6.0,1
Master P,5.85,2
Mat Lucas,8.0,1
Mathew Horne,5.3,1
Mathieu Amalric,6.7,5
Mathieu Chedid,6.5,1
Mathieu Demy,5.6,1
Mathieu Goldfeld,6.4,1
Mathieu Kassovitz,6.975,4
Mathilda May,6.2,1
Mathilde Seigner,7.0,1
Matias Varela,6.5,1
Matsuo Satoru,6.5,1
Matt Aune,5.5,1
Matt Bennett,4.6,1
Matt Bomer,6.1,2
Matt Clark,5.0,3
Matt Cohen,2.0,1
Matt Craven,7.0,1
Matt Cross,6.5,1
Matt Czuchry,5.7,1
Matt Damon,6.636111111111111,36
Matt Day,5.8,1
Matt Dillon,6.007692307692308,13
Matt Foyer,6.9,1
Matt Frewer,6.0,1
Matt Gillanders,6.1,1
Matt Hunter,6.9,1
Matt Johnson,6.0,1
Matt Jones,6.8,1
Matt Keeslar,5.2,1
Matt King,6.9,1
Matt Lanter,4.166666666666667,3
Matt Lauer,5.3,1
Matt LeBlanc,5.55,2
Matt Long,6.0,1
Matt Lucas,5.7,1
Matt Malloy,6.8,1
Matt McGrath,6.3,1
Matt O'Leary,5.766666666666667,3
Matt Ross,4.8,1
Matt Schulze,5.65,2
Matt Shively,5.2,1
Matt Smith,5.9,1
Matt Stern,7.0,1
Matt Stone,6.633333333333333,3
Matt Walsh,5.6000000000000005,3
Matthew A. Brown,7.3,1
Matthew Barry,5.9,1
Matthew Brent,6.1,1
Matthew Broderick,6.076470588235294,17
Matthew C. Martino,5.8,1
Matthew Daddario,4.4,1
Matthew Davis,4.9,4
Matthew Dyktynski,5.8,1
Matthew Fox,5.925,4
Matthew Goode,6.814285714285715,7
Matthew Gray Gubler,6.133333333333333,3
Matthew Gumley,0.0,1
Matthew Harrison,5.4,1
Matthew Lillard,5.776923076923077,13
Matthew MacCaull,5.8,1
Matthew Macfadyen,6.675,4
Matthew Marsden,4.9,1
Matthew Marsh,5.3,1
Matthew McConaughey,6.42,25
Matthew Modine,5.7,1
Matthew Perry,5.64,5
Matthew R. Anderson,3.1,1
Matthew Schallipp,4.7,1
Matthew Settle,4.7,1
Matthew Sunderland,5.9,1
Matthew Walker,3.1,1
Matthew Ziff,4.8,1
Matthew-Lee Erlbach,6.8,1
Matthias Brandt,7.3,1
Matthias Habich,7.0,1
Matthias Klie,6.4,1
Maud Adams,6.25,2
Maude Apatow,5.6,1
Maura Tierney,5.92,5
Maureen Keiller,5.9,1
Maureen Lipman,8.0,1
Maureen McCormick,4.8,1
Maureen O'Hara,6.8,1
Maurice Compte,5.9,1
Maurice Evans,6.85,2
Maurice Godin,4.7,1
Maurice Orozco,6.9,1
Maurice Roeves,7.2,1
Maurice Ronet,6.0,1
Maury Chaykin,5.633333333333333,6
Max Baldry,6.1,1
Max Beesley,3.4,1
Max Brebant,6.4,1
Max Burkholder,6.0,1
Max Casella,6.2,1
Max Charles,6.7,1
Max Clifford,6.2,1
Max Elliott Slade,4.5,1
Max Irons,6.449999999999999,2
Max Lewis,6.9,1
Max Martini,7.3,2
Max Minghella,6.225,4
Max Perlich,5.5,1
Max Phipps,7.3,1
Max Records,5.9,2
Max Riemelt,7.5,1
Max Ryan,5.85,2
Max Showalter,6.7,1
Max Thieriot,5.6000000000000005,6
Max von Sydow,6.509090909090909,11
Maxim Gaudette,7.9,1
Maxime Godart,5.9,1
Maximilian Dirr,7.5,2
Maximilian Schell,6.449999999999999,4
Maxine Bahns,6.3,1
Maxwell McCabe-Lokos,4.8,1
Maya Gilbert,6.6,1
Maya Rudolph,6.028571428571429,7
Maynard Eziashi,6.1,1
Mayu Suzuki,5.9,1
Maï Anh Le,6.9,1
Maïwenn,7.25,2
Meagan Good,5.811111111111111,9
Meat Loaf,6.900000000000001,3
Meg Foster,6.1,2
Meg Ryan,6.016666666666667,12
Meg Tilly,4.8,1
Megalyn Echikunwoke,5.6,1
Megan Alston,5.1,1
Megan Boone,6.7,1
Megan Cavanagh,5.6,1
Megan Charpentier,6.0,1
Megan Dodds,6.8,1
Megan Follows,8.2,1
Megan Fox,5.67,10
Megan Mullally,5.25,2
Megan Park,4.9,1
Megan Ward,6.0,1
Meggan Lennon,6.8,1
Meghan Ory,4.7,1
Megumi Okina,5.3,1
Mehcad Brooks,5.2,1
Mehmet Ferda,6.5,1
Meisa Kuroki,6.3,1
Mekhi Phifer,6.0874999999999995,8
Mel Blanc,6.9,1
Mel Brooks,6.4799999999999995,5
Mel Gibson,6.4772727272727275,22
Melanie Brown,4.7,1
Melanie Chisholm,4.7,1
Melanie Griffith,6.0600000000000005,5
Melanie Kinnaman,5.1,1
Melanie Lynskey,6.383333333333333,6
Melanie Mayron,3.8,1
Melinda Clarke,5.9,1
Melinda Dillon,7.0,3
Melissa Benoist,7.800000000000001,2
Melissa Bird,5.5,1
Melissa Errico,5.7,1
Melissa George,6.1000000000000005,6
Melissa Joan Hart,5.566666666666666,3
Melissa Keller,5.7,1
Melissa Leo,6.033333333333334,12
Melissa McCarthy,5.833333333333333,6
Melissa Prophet,5.3,1
Melissa Roxburgh,5.8,1
Melissa Sagemiller,4.833333333333333,3
Melody Anderson,6.1,1
Melody Klaver,6.8,1
Melonie Diaz,6.975,4
Melora Walters,7.3,1
Melvil Poupaud,5.4,1
Melvin Van Peebles,4.6,1
Melvyn Douglas,7.5,1
Mena Suvari,5.7875,8
Merab Ninidze,7.0,1
Mercedes McNab,5.7,1
Mercedes Morán,7.05,2
Mercedes Ruehl,7.2,1
Mercy Malick,6.0,1
Meredith Bailey,6.3,1
Meredith Braun,7.2,1
Meredith Droeger,6.0,1
Meredith Hagner,4.9,1
Meredith Scott Lynn,5.45,2
Merik Tadros,0.0,1
Merila Zarei,7.7,1
Merl Reagle,7.3,1
Merrie Lynn Ross,6.2,1
Merritt Patterson,5.7,1
Merritt Wever,5.6,1
Merv Cross,7.1,1
Meryl Streep,6.550000000000001,26
Method Man,5.325,4
Mia Drake Inderbitzin,7.6,1
Mia Farrow,6.25,6
Mia Kirshner,5.9,4
Mia Moretti,6.5,1
Mia Sara,5.5,1
Mia Wasikowska,6.42,5
Mia Xitlali,6.8,1
Micah Alberti,5.0,1
Micah Sloat,5.9,1
Michael Aaron Milligan,4.4,1
Michael Anderson Jr.,6.35,2
Michael Angarano,6.1,10
Michael Arden,7.1,1
Michael Artura,6.0,1
Michael Ashton,5.5,1
Michael B. Jordan,6.333333333333333,6
Michael Bailey Smith,5.2,1
Michael Beach,6.6,1
Michael Beattie,4.8,1
Michael Beck,3.5,1
Michael Berryman,4.4,1
Michael Biehn,5.766666666666667,9
Michael Birkeland,7.5,1
Michael Blodgett,6.6,1
Michael Boatman,5.0,2
Michael Bowen,6.0,2
Michael Brainard,0.0,1
Michael Brandon,8.0,1
Michael Bunin,6.6,1
Michael C. Hall,5.6,1
Michael C. Williams,6.3,1
Michael Caine,6.5636363636363635,22
Michael Carman,5.6,1
Michael Cera,5.95,8
Michael Chekhov,7.3,1
Michael Chen,6.1,1
Michael Chiklis,5.14,5
Michael Christiansen,7.2,1
Michael Ciesla,5.5,1
Michael Clarke Duncan,5.366666666666667,12
Michael Coleman,5.8,1
Michael Collins,7.6,1
Michael Constantine,5.85,2
Michael Cortez,6.0,1
Michael Crawford,6.1,1
Michael Currie,5.0,1
Michael D. Roberts,5.7,1
Michael Davis,5.6,1
Michael DeLorenzo,5.4,1
Michael Dean Jacobs,6.2,1
Michael Derek,0.0,1
Michael Des Barres,2.75,2
Michael Dorman,6.9,1
Michael Dorn,6.45,4
Michael Douglas,6.341176470588235,17
Michael Drayer,5.3,1
Michael Dudikoff,4.2,2
Michael E. Williamson,5.4,1
Michael Ealy,6.188888888888889,9
Michael Edwards,7.7,1
Michael Eisner,4.4,1
Michael Emerson,7.550000000000001,2
Michael Esper,7.2,1
Michael Fassbender,6.5125,16
Michael Finger,5.9,1
Michael Flynn,5.0,1
Michael Gambon,6.6909090909090905,11
Michael Goodwin,5.6,1
Michael Gough,6.8,2
Michael Gross,6.6,1
Michael Harding,4.7,1
Michael Harris,6.0,1
Michael Higgenbottom,6.5,1
Michael Hitchcock,7.0,2
Michael Imperioli,5.449999999999999,2
Michael Irby,6.1,1
Michael Ironside,6.266666666666667,3
Michael Irvin,6.2,1
Michael J. Fox,6.422222222222222,9
Michael J. Pollard,5.7,1
Michael Jackson,6.300000000000001,2
Michael Jai White,5.228571428571429,7
Michael Jeter,6.516666666666667,6
Michael Joiner,6.5,1
Michael Jordan,7.0,2
Michael Kanev,7.3,1
Michael Keaton,6.664285714285714,14
Michael Kelly,6.6,1
Michael Kenneth Williams,5.85,4
Michael Kitchen,7.0,1
Michael Kopsa,5.0,1
Michael Landes,5.9,1
Michael Legge,7.0,1
Michael Lerner,6.4,1
Michael Lombard,6.35,2
Michael Lonsdale,6.433333333333334,3
Michael MacKenzie,6.7,1
Michael Maccarone,5.4,1
Michael Madsen,6.211111111111111,9
Michael Maloney,4.1,1
Michael Martin,6.8,1
Michael McGlone,6.1,2
Michael McGuire,4.6,1
Michael McKean,5.866666666666667,3
Michael McMillian,5.7,1
Michael McShane,4.8,2
Michael Michele,6.5,1
Michael Moore,6.95,6
Michael Moreland,6.0,1
Michael Moriarty,6.6,2
Michael Mosley,5.4,1
Michael Murphy,6.55,2
Michael Newland,6.0,1
Michael Nouri,6.1,1
Michael Nyqvist,6.65,2
Michael O'Keefe,6.55,2
Michael Palin,6.6,1
Michael Park,3.5,1
Michael Parks,5.5,2
Michael Parle,2.0,1
Michael Paré,5.775,4
Michael Pataki,5.9,1
Michael Peña,6.4363636363636365,11
Michael Pitt,6.459999999999999,5
Michael Polish,7.0,1
Michael Pollan,3.7,2
Michael Preston,7.3,1
Michael Rainey Jr.,7.2,1
Michael Ralph,5.5,1
Michael Rapaport,5.6692307692307695,13
Michael Reilly Burke,5.4,2
Michael Richards,6.7,1
Michael Rispoli,5.0,1
Michael Robert Brandon,4.4,1
Michael Rogers,5.7,1
Michael Rooker,6.1899999999999995,10
Michael Rosenbaum,5.55,4
Michael Sarrazin,5.8,1
Michael Shanks,6.9,1
Michael Shannon,6.408333333333334,12
Michael Sheen,6.418181818181818,11
Michael Smiley,6.0,1
Michael Stahl-David,3.2,2
Michael Strong,7.3,1
Michael Stuhlbarg,6.4,2
Michael Vartan,6.233333333333333,3
Michael Welch,5.5,3
Michael Weston,5.6,1
Michael Wincott,6.625,4
Michael Winslow,4.1,1
Michael Witney,4.9,1
Michael Wong,5.8,1
Michael Wright,5.2,1
Michael York,5.533333333333334,6
Michael Zegen,6.300000000000001,2
Michael-Leon Wooley,6.7,1
Michaela McManus,5.1,1
Michaël Abiteboul,6.9,1
Michel Barrette,6.1,1
Michel Beaudry,6.5,1
Michel Blanc,5.6,1
Michel Bouquet,6.7,1
Michel Côté,6.9,1
Michel Duchaussoy,7.0,3
Michel Galabru,6.3,1
Michel Joelsas,7.8,1
Michel Muller,6.2,1
Michel Piccoli,6.9,1
Michel Serrault,6.4,1
Michel Simon,7.2,1
Michel Subor,6.1,1
Michelan Sisti,5.8,1
Michele Hicks,5.6,2
Michele Lamar Richards,6.1,1
Michele Morrow,3.8,1
Michele Valley,6.9,1
Michelle Burke,7.4,1
Michelle Dockery,6.0,3
Michelle Duncan,6.3,1
Michelle Horn,6.300000000000001,2
Michelle Hurst,6.3,1
Michelle Johnson,4.7,1
Michelle Krusiec,6.8,1
Michelle Monaghan,6.533333333333333,9
Michelle Morgan,5.4,1
Michelle Nolden,6.15,2
Michelle Pfeiffer,6.577777777777778,18
Michelle Rodriguez,5.96,10
Michelle Simone Miller,3.3,1
Michelle St. John,8.0,1
Michelle Trachtenberg,5.528571428571429,7
Michelle Van Der Water,3.0,1
Michelle Veintimilla,3.7,1
Michelle Williams,6.7250000000000005,12
Michelle Yeoh,6.466666666666666,6
Michiel Huisman,7.2,2
Michèle Caucheteux,7.3,1
Mick Foley,7.8,1
Mick Jagger,7.300000000000001,2
Mick Lally,7.3,1
Mick Partridge,3.8,1
Mickey Hart,6.9,1
Mickey O'Keefe,7.2,1
Mickey Rooney,6.3999999999999995,3
Mickey Rourke,6.2266666666666675,15
Mickey Sumner,7.2,1
Mie Hama,6.5,1
Miesha Tate,3.9,1
"Miguel A. Núñez, Jr.",4.2,1
Miguel Castro,6.6,1
Miguel Ferrer,5.4,1
Miguel Rodarte,6.1,1
Miguel Ángel Solá,6.8,1
Mik Scriba,6.0,1
Mika Boorem,6.04,5
Mikaal Bates,0.0,1
Mike Birbiglia,6.5,1
Mike Colter,7.7,1
Mike Epps,5.9,10
Mike Estes,5.9,1
Mike Figueroa,6.2,1
Mike Hagerty,4.1,1
Mike Judge,6.5,1
Mike Mazurki,6.0,1
Mike Mizanin,5.8,1
Mike Myers,5.9818181818181815,11
Mike Nawrocki,6.15,2
Mike O'Brien,5.2,1
Mike O'Connell,5.0,1
Mike O'Malley,5.5,1
Mike Pniewski,6.9,1
Mike Pratt,6.1,1
Mike Starr,6.2,3
Mike Vogel,6.15,4
Mike White,6.2,2
Mikhail Galustyan,6.4,1
Miki Lee,6.3,1
Miko Hughes,6.2,2
Mila Kunis,6.109090909090909,11
Mildred Dunnock,7.15,2
Mildred Natwick,6.9,1
Miles Fisher,5.9,1
Miles Heizer,7.1,1
Miles Szanto,0.0,1
Miles Teller,6.355555555555556,9
Miles Thompson,7.0,1
Miley Cyrus,5.9799999999999995,5
Milhem Cortaz,7.8,1
Milla Jovovich,5.882352941176471,17
Millard Mitchell,7.8,1
Mille Lehfeldt,6.8,1
Millen Baird,6.5,1
Milo O'Shea,7.4,1
Milo Ventimiglia,5.628571428571428,7
Miloš Timotijević,5.8,1
Milton Berle,7.0,1
Mimi Kennedy,7.4,1
Mimi Rogers,5.583333333333333,6
Min Tanaka,5.9,1
Mindy Robinson,6.6,1
Mindy Sterling,5.9,1
Ming Lo,6.1,1
Ming-Na Wen,5.866666666666667,3
Mini Anden,6.3,1
Mink Stole,6.2,1
Minka Kelly,5.3,1
Minnie Driver,6.527272727272727,11
Minoru Chiaki,8.2,1
Mira Sorvino,6.0600000000000005,5
Miranda Bailey,5.8,1
Miranda Cosgrove,7.0,1
Miranda July,7.0,1
Miranda Otto,5.92,5
Miranda Richardson,6.383333333333333,12
Mircea Monroe,4.5,3
Mireille Enos,6.5,3
Miriam Flynn,6.0,1
Miriam Margolyes,5.5,2
Miriam Shor,7.4,1
Miriama Smith,6.7,1
Mirja Turestedt,6.4,1
Mirlan Abdulayev,0.0,1
Mischa Auer,7.2,1
Mischa Barton,4.766666666666667,3
Mishael Morgan,4.3,1
Miss Prissy,5.9,1
Missi Pyle,5.833333333333333,3
Missy Higgins,5.2,1
Missy Peregrym,6.3,1
Missy Yager,5.5,1
Misty Upham,6.7,1
Mitch Baker,6.8,1
Mitch Cohen,6.3,1
Mitch Pileggi,6.6,1
Mitchel Musso,6.3,1
Mitchell Ryan,6.2,2
Mitchell Whitfield,6.65,2
Mithun Chakraborty,4.7,1
Mitsunori Isaki,8.2,1
Mitsuo Iwata,7.8,1
Miyavi,7.3,1
Miyu Irino,8.3,1
Mncedisi Shabangu,6.4,1
Mo Collins,7.0,1
Mo'Nique,5.533333333333334,3
Moa Khouas,6.2,1
Moazzam Begg,6.6,1
Mohammad Amir Naji,7.8,1
Mohammad Nadir Khwaja,6.3,1
Mohit Marwah,5.3,1
Moira Kelly,8.0,1
Moisés Arias,5.949999999999999,2
Mojgan Faramarzi,6.6,1
Molly C. Quinn,4.8,1
Molly Dunsworth,5.7,1
Molly Ephraim,5.7,1
Molly Hagan,4.9,2
Molly Parker,4.5,1
Molly Picon,7.4,1
Molly Regan,6.2,1
Molly Shannon,4.9,2
Molly Stanton,5.4,1
Monda Scott,6.2,1
Monet Mazur,4.7,1
Moni Moshonov,6.6,1
Monica Bellucci,6.383333333333333,6
Monica Calhoun,4.4,2
Monica Keena,5.733333333333333,3
Monica Potter,6.2,4
Monica Raymund,6.1,1
Monique Candelaria,5.7,1
Monique Gabriela Curnen,4.9,1
Monir Arab,6.6,1
Montgomery Clift,7.1000000000000005,3
Montserrat Carulla,7.1,1
Moon Bloodgood,5.775,4
Moran Atias,6.9,1
Morena Baccarin,7.4,2
Morgan Freeman,6.525714285714286,35
Morgan Peter Brown,5.8,1
Morgan Simpson,4.7,1
Morgan Spurlock,6.5,2
Morgana O'Reilly,6.5,1
Moritz Bleibtreu,7.133333333333333,3
Morris Chestnut,6.153333333333333,15
Morris Day,6.2,1
Moses Jacob Storm,5.5,1
Mr. T,6.5,1
Mtume Gant,4.8,1
Muhammed Necati Şaşmaz,4.3,1
Muriel Robin,5.8,1
Murilo Benicio,5.5,1
Murray Bartlett,6.2,1
Murray Gray,3.0,1
Murray Hamilton,6.333333333333333,3
Muse Watson,5.55,2
Musetta Vander,5.6,1
MyAnna Buring,6.033333333333334,3
Mykelti Williamson,7.1499999999999995,2
Myles Berkowitz,3.7,1
Myles Paige,6.3,1
Myrna Loy,7.6,1
Myron McCormick,7.6,1
Mélanie Doutey,5.7,1
Mélanie Laurent,6.5,5
Mélanie Thierry,5.4,1
Mélissa Désormeaux-Poulin,7.9,1
Mélissa Theuriau,5.3,1
Mía Maestro,6.966666666666666,3
Mónica Huarte,4.6,1
N'Bushe Wright,5.8999999999999995,3
Na'im Lynn,7.7,1
Nabil Elouahabi,6.2,1
Nacho Vigalondo,7.0,1
Nacio Herb Brown,5.0,1
Nadia Townsend,5.9,1
Nadine Labaki,6.8,1
Nadja Uhl,7.1,1
Naeema Begum,5.2,1
Nancy Allen,5.7,4
Nancy Brinker,6.8,1
Nancy Cartwright,6.25,2
Nancy Crocker,0.0,1
Nancy Fish,6.6,1
Nancy Kyes,7.4,1
Nancy McDoniel,6.9,1
Nancy Travis,5.8,1
Nandita Das,6.6,1
Nao Omori,5.4,1
Naomi Brockwell,3.4,1
Naomi Nishida,5.9,1
Naomi Watts,6.45,20
Naomie Harris,6.540000000000001,5
Naoto Takenaka,6.7,1
Nargess Mamizadeh,6.6,1
Naseeruddin Shah,6.15,2
Nasira Mambetov,0.0,1
Nasrin Pakkho,7.4,1
Nasser Faris,6.5,1
Nastassja Kinski,5.8,2
Nat DeWolf,4.0,1
Nat Wolff,6.7,3
Natalia Klimas,5.1,1
Natalie Alyn Lind,6.0,1
Natalie Britton,5.1,1
Natalie Cole,7.1,1
Natalie Dessay,7.2,1
Natalie Dormer,6.25,2
Natalie Dreyfuss,4.5,1
Natalie Imbruglia,6.0,1
Natalie Knepp,5.5,1
Natalie Martinez,6.5,3
Natalie Mendoza,6.8,1
Natalie Portman,6.536842105263158,19
Natalie Press,6.0,1
Natalie Stephany Aguilar,7.5,1
Natalie Tong,5.8,1
Natalie Trundy,5.9,2
Natalie Welch,4.7,1
Natalie Wood,6.05,2
Nataliya Vdovina,7.4,1
Natalya Bondarchuk,7.7,1
Natalya Ionova,6.4,1
Natalya Moteva,6.7,1
Natascha McElhone,6.0200000000000005,5
Natasha Calis,5.8,1
Natasha Gregson Wagner,4.2,2
Natasha Henstridge,5.1,4
Natasha Lyonne,5.6000000000000005,6
Natasha Richardson,6.25,2
Natassia Malthe,5.0,1
Nate Hartley,5.5,1
Nate Parker,6.56,5
Nathalie Baye,6.7,2
Nathalie Boltt,7.3,1
Nathalie Cox,6.6,1
Nathalie Fay,6.0,1
Nathalie Kelley,6.1,1
Nathan Bexton,4.7,1
Nathan Corbett,6.5,1
Nathan Fillion,6.516666666666667,6
Nathan Gamble,6.333333333333333,3
Nathan Jones,6.8,1
Nathan Kress,5.8,1
Nathan Lane,5.675,8
Nathan Mobley,6.0,1
Nathan Phillips,5.1,1
Nathanael Dembélé,5.0,1
Nathaniel Brown,7.2,1
Nathaniel Parker,5.7,2
Nati Abascal,6.7,1
Naturi Naughton,5.55,2
Naveen Andrews,5.65,4
Navi Rawat,6.1,1
Nawazuddin Siddiqui,7.3,1
Nazanin Boniadi,5.9,2
Ne-Yo,6.1,1
Neal Barnard,0.0,1
Neal McDonough,5.46,5
Ned Beatty,6.385714285714286,7
Neel Sethi,6.7,1
Neha,6.1,1
Nehemiah Persoff,6.2,1
Neil Barton,3.0,1
Neil Brown Jr.,7.7,1
Neil Denis,6.8,1
Neil Maskell,6.55,2
Neil Patrick Harris,6.2444444444444445,9
Nell Carter,5.6,1
Nelly,6.2,1
Nelly Borgeaud,6.7,1
Nelsan Ellis,6.5,2
Nestor Carbonell,6.0,1
Nestor Serrano,6.3,1
Neve Campbell,6.0200000000000005,10
Ng Man-Tat,6.6,1
Ni Dahong,4.8,1
Ni Made Megahadi Pratiwi,8.0,1
Ni Ni,7.1,1
Nia Long,6.046153846153846,13
Nia Peeples,4.6,1
Nia Vardalos,5.925,4
Niall Horan,8.0,1
Niamh Cusack,7.5,1
Niamh Shaw,6.3,1
Niamh Wilson,6.7,1
Nichola Burley,4.5,1
Nicholas Aaron,7.6,1
Nicholas Blandullo,5.7,1
Nicholas Braun,5.800000000000001,2
Nicholas Brendon,6.0,1
Nicholas Brown,6.0,1
Nicholas Carella,4.2,1
Nicholas Colasanto,7.7,1
Nicholas D'Agosto,5.9,1
Nicholas Gonzalez,4.675,4
Nicholas Hoult,6.4625,8
Nicholas Kadi,7.1,1
Nicholas Rowe,6.7,1
Nicholas Smith,6.8,1
Nicholas Tse,6.5,1
Nicholas Turturro,2.0,2
Nicholas Woodeson,8.0,1
Nichole Ceballos,0.0,1
Nichole Hiltz,6.3,1
Nick Cannon,5.933333333333334,3
Nick Cassavetes,5.65,2
Nick Castle,7.4,1
Nick Cave,4.7,1
Nick Cheung,7.0,1
Nick Chinlund,5.525,4
Nick Damici,5.4,2
Nick Davies,6.2,1
Nick Frangione,5.0,1
Nick Frost,6.728571428571429,7
Nick Krause,6.7,1
